xstart	ystart	xend	yend	roadlength	cell_id	Lac_id
118.31250507800	26.28900231650	118.33963572400	26.28791961950	2.85495796563	32741	22925
118.33963572400	26.28791961950	118.37222461100	26.27133394770	4.36554949273	39222,39223	22925
118.37222461100	26.27133394770	118.38895508900	26.26942762080	1.83807379131	32751,32752	22925
118.38895508900	26.26942762080	118.41573310100	26.26120014830	3.03895185824	14561	22925
118.41573310100	26.26120014830	118.42591440000	26.25991930000	1.02915556733	40301	22925
118.42591440000	26.25991930000	118.44950561800	26.26610326370	2.54851770286	38991,38992	22925
118.44950561800	26.26610326370	118.47512082400	26.27191399990	2.72217536720	32761,32762	22925
118.47512082400	26.27191399990	118.47899214500	26.27355299860	0.42714668256	14651,14652	22925
118.47899214500	26.27355299860	118.48817254300	26.27642449710	0.97281320152	16051	22925
118.48817254300	26.27642449710	118.49771295000	26.29123257450	2.01928894694	37601,37602	22925
118.49771295000	26.29123257450	118.50451199000	26.29882390780	1.10852223130	40351	22925
118.50451199000	26.29882390780	118.51983068800	26.30255097860	2.07713962204	45321	22925
118.51983068800	26.30255097860	118.52851956000	26.29576469700	1.15222251288	33383	22925
118.52851956000	26.29576469700	118.56991172500	26.27554374080	4.71297732561	41291	22925
118.56991172500	26.27554374080	118.58161053500	26.27573911620	1.21490015302	37611	22925
118.58161053500	26.27573911620	118.59496455800	26.28512486540	1.80887442085	45091	22925
118.59496455800	26.28512486540	118.60558135600	26.26160664830	3.10825357241	37971	22925
118.60558135600	26.26160664830	118.60555644600	26.23772871800	2.83694195613	37582	22925
118.60555644600	26.23772871800	118.61723045200	26.22217740720	2.36436072551	45101,45102	22925
118.61723045200	26.22217740720	118.62487076400	26.21489261530	1.11182764341	29981	24838
118.62487076400	26.21489261530	118.64575070100	26.19338452140	3.16770221102	29941	24838
118.64575070100	26.19338452140	118.65564768000	26.18476330300	1.41066298234	29931	24838
118.65564768000	26.18476330300	118.67286670800	26.18482999530	1.75416811391	29971	24838
118.67286670800	26.18482999530	118.68933836100	26.19450749670	1.99468675382	60451,60452	24838
118.68933836100	26.19450749670	118.69322250300	26.19504600440	0.39339499632	28021,28022	24838
118.69322250300	26.19504600440	118.69877761300	26.19502484040	0.55548824878	60441	24838
118.69877761300	26.19502484040	118.71881072100	26.18549551430	2.94055781236	7201	24838
118.71881072100	26.18549551430	118.72566947200	26.18294604250	0.78190450630	3831,3832	24838
118.72566947200	26.18294604250	118.74045832300	26.17173767310	1.96087178499	28641	24838
118.74045832300	26.17173767310	118.75641400400	26.17383374930	1.70889589660	9921,9922	24838
118.75641400400	26.17383374930	118.76890072300	26.17964355510	1.42404235332	15031,15032,15033	24863
118.76890072300	26.17964355510	118.78438483900	26.18309036250	1.59516351409	3961	24863
118.78438483900	26.18309036250	118.79361512700	26.18885474240	1.12921069111	28223	24863
118.79361512700	26.18885474240	118.81247300400	26.18231293550	2.16117674757	1741,1742,1743	24863
118.81247300400	26.18231293550	118.81439116400	26.18072425950	0.26028236333	58711	24863
118.81439116400	26.18072425950	118.82691739300	26.17510464660	1.43849506676	3992,3993	24863
118.82691739300	26.17510464660	118.83835014100	26.17631359700	1.15308131203	60461	24863
118.83835014100	26.17631359700	118.84993817900	26.17628144140	1.16792003057	58341,58342	24863
118.84993817900	26.17628144140	118.87817757000	26.19405711940	3.56355043390	15021,15022	24863
118.87817757000	26.19405711940	118.89213456500	26.19680248420	1.42822012980	7192,7193	24863
118.89213456500	26.19680248420	118.90267120000	26.20017170000	1.18440364178	60341,60342	24863
118.90267120000	26.20017170000	118.90906415400	26.19601877030	0.79603063831	28002	24863
118.90906415400	26.19601877030	118.93473781900	26.19448651430	2.57993891858	11401	24863
118.93473781900	26.19448651430	118.95058250000	26.19352560000	1.64847093273	10901,10902,10903	22805
118.95058250000	26.19352560000	118.97599550000	26.19136870000	2.96377585027	14032	22805
118.97599550000	26.19136870000	118.97900878900	26.19001007600	0.34303886539	14101,14102	22805
118.97900878900	26.19001007600	118.99213726800	26.19094146380	1.42817395615	61111,61112	22805
118.99213726800	26.19094146380	119.00100202700	26.19094671780	0.94090718093	30211,30212	22805
119.00100202700	26.19094671780	119.00584458200	26.18716622150	0.64036241583	61371	22805
119.00584458200	26.18716622150	119.01758980900	26.18207873700	1.31900502858	9564,9565	22805
119.01758980900	26.18207873700	119.03791107900	26.16929856400	2.52629827001	23711,23712	22805
119.03791107900	26.16929856400	119.04298942000	26.16431095270	0.75049582686	61131,61132	22805
